brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure,series_id
广汽传祺,影豹,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f7497d63f43a4cd18405d73636001342~tplv-resize:640:0.png?psm=motor.rank.data,769,8.8-14.8万,广汽传祺,紧凑型车,汽油,未知,3年或10万公里,4787
五菱汽车,星光560 PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4aa13f55a33a44bd9d990feeb2cf7133~tplv-resize:640:0.png?psm=motor.rank.data,765,8.88-8.88万,上汽通用五菱,紧凑型SUV,插电式混合动力,未知,6年或15万公里,25609
奇瑞风云,风云X3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b8cc7679e7c44359bec5795f580622ab~tplv-resize:640:0.png?psm=motor.rank.data,762,8.99-12.99万,奇瑞汽车,紧凑型SUV,纯电动,未知,4年或12万公里,25544
纵横,纵横G700,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3a797ab4562b4c988a694f3dd8f8c28f~tplv-resize:640:0.png?psm=motor.rank.data,750,30.49-42.49万,奇瑞汽车,中大型SUV,插电式混合动力,未知,6年或15万公里,25211
福特,领睿,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a4bb9d35af694fbd9ba21ba61bdce752~tplv-resize:640:0.png?psm=motor.rank.data,743,9.88-15.98万,江铃福特,中型SUV,汽油,未知,3年或10万公里,5388
捷途山海,捷途旅行者C-DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a9c000b1bb6346c68b89ee2ca7f07c8c~tplv-resize:640:0.png?psm=motor.rank.data,737,15.29-21.99万,奇瑞汽车,紧凑型SUV,插电式混合动力,未知,4年或10万公里,8943
本田,雅阁 PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1ae0edb3075545af8d0be53319607dcd~tplv-resize:640:0.png?psm=motor.rank.data,731,12.68-16.88万,广汽本田,中型车,插电式混合动力,未知,3年或10万公里,6365
极氪,ZEEKR 009,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ff38fe497faf47a5bfeec1a95272f0ed~tplv-resize:640:0.png?psm=motor.rank.data,721,43.9-89.9万,极氪,中大型MPV,纯电动,未知,4年或10万公里,5878
丰田,丰田bZ5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e94c8df2a58441898c6f6939ed2dc30c~tplv-resize:640:0.png?psm=motor.rank.data,707,11.08-18.08万,一汽丰田,中型SUV,纯电动,未知,3年或10万公里,25314
丰田,铂智7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c439a3dbcd4646909a7361f90521bda6~tplv-resize:640:0.png?psm=motor.rank.data,703,15.98-21.48万,广汽丰田,中大型车,纯电动,未知,3年或10万公里,9657
东风风神,奕炫,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7c4ee87c39a84ba39339b188b7ffe322~tplv-resize:640:0.png?psm=motor.rank.data,699,6.49-10.68万,东风乘用车,紧凑型车,汽油,未知,3年或10万公里,3365
岚图,岚图梦想家 EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-resize:640:0.png?psm=motor.rank.data,688,33.99-46.99万,岚图汽车,中大型MPV,纯电动,未知,5年或10万公里,5416
马自达,马自达3 昂克赛拉,https://p3-dcd.byteimg.com/motor-mis-img/2ed9950bbf60e473727cf3735528e032~tplv-resize:640:0.png?psm=motor.rank.data,684,8.69-14.19万,长安马自达,紧凑型车,汽油,未知,3年或10万公里,1014
蔚来,蔚来EC6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0508c831a5904904936f5f59bbece8c1~tplv-resize:640:0.png?psm=motor.rank.data,657,35.8-37万,蔚来,中型SUV,纯电动,未知,3年或12万公里,4357
捷达,捷达VS7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5062988c65aa4711bdcc12425ffa0e05~tplv-resize:640:0.png?psm=motor.rank.data,654,9.79-12.09万,一汽-大众捷达,中型SUV,汽油,未知,3年或10万公里,3276
丰田,雷凌,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/97d0a358d1154519879a9cc3642d2adc~tplv-resize:640:0.png?psm=motor.rank.data,646,8.68-11.88万,广汽丰田,紧凑型车,油电混合,未知,3年或10万公里,534
大众,威然,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4cd4facb17b54ead99f1da162272c269~tplv-resize:640:0.png?psm=motor.rank.data,641,19.99-30.49万,上汽大众,中大型MPV,汽油,未知,3年或10万公里,4160
腾势,腾势Z9GT EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1fbd29e0eb5e446fb6a278ed7f2fb73e~tplv-resize:640:0.png?psm=motor.rank.data,634,26.98-38.48万,腾势汽车,中大型车,纯电动,未知,6年或15万公里,10070
奇瑞QQ,小蚂蚁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/166dfd7880d448e6b903038726786f97~tplv-resize:640:0.png?psm=motor.rank.data,633,5.19-6.94万,奇瑞新能源,微型车,纯电动,未知,3年或12万公里,1101
宝骏,悦也Plus,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a328bf67b5d04e408c86069c85668e73~tplv-resize:640:0.png?psm=motor.rank.data,632,7.04-11.68万,上汽通用五菱,小型SUV,纯电动,未知,4年或15万公里,10022
深蓝汽车,深蓝SL03,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/941ff7aacb454240beedcaab5617960c~tplv-resize:640:0.png?psm=motor.rank.data,628,11.99-13.19万,深蓝汽车,中型车,增程式,未知,3年或12万公里,5306
路虎,揽胜极光,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/17fa915b97a743298e3f8bb5233c9d05~tplv-resize:640:0.png?psm=motor.rank.data,628,21.98-24.98万,奇瑞捷豹路虎,中型SUV,48V轻混系统,未知,3年或10万公里,993
比亚迪,汉L EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/842923d4bc454c43a072d3183677c5fe~tplv-resize:640:0.png?psm=motor.rank.data,626,20.28-26.28万,比亚迪,中大型车,纯电动,未知,6年或15万公里,25187
东风富康,e爱丽舍,https://p3-dcd.byteimg.com/motor-mis-img/9ceefa4a99be7a2c74240137c1d04568~tplv-resize:640:0.png?psm=motor.rank.data,621,13.98-17.98万,神龙汽车,紧凑型车,纯电动,未知,1年或10万公里,4391
启辰,启辰VX6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a00b2c2ef316486dbec5384a722cc5d6~tplv-resize:640:0.png?psm=motor.rank.data,612,13.49-15.99万,东风日产,中型SUV,纯电动,未知,6年或15万公里,6328
魏牌,蓝山,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/55aff52d61964e7b840d5ff46c2cc9c1~tplv-resize:640:0.png?psm=motor.rank.data,606,26.48-29.18万,长城汽车,中大型SUV,插电式混合动力,未知,5年或15万公里,6206
江淮瑞风,瑞风M3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/75413675bb584b12b0c69d89817e5619~tplv-resize:640:0.png?psm=motor.rank.data,600,6.58-12.79万,江汽集团,紧凑型MPV,汽油,未知,3年或10万公里,768
奔驰,奔驰EQE SUV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/84c82af0b310448daf17b88281649cf4~tplv-resize:640:0.png?psm=motor.rank.data,596,24.7-39.16万,北京奔驰,中大型SUV,纯电动,未知,3年不限公里,6208
本田,本田XR-V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7e190de9cd674a5c91fe8eae6e5bf98c~tplv-resize:640:0.png?psm=motor.rank.data,594,8.99-10.99万,东风本田,小型SUV,汽油,未知,3年或10万公里,279
凯翼,昆仑,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2e9b4807525e49c98142a0af0b91b878~tplv-resize:640:0.png?psm=motor.rank.data,587,9.89-15.99万,凯翼汽车,中型SUV,汽油,未知,4年或10万公里,6056
理想汽车,理想MEGA,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/62971a68ca054c609add93ada6ad41cd~tplv-resize:640:0.png?psm=motor.rank.data,576,52.98-55.98万,理想汽车,大型MPV,纯电动,未知,5年或10万公⾥,6067
凯迪拉克,IQ锐歌,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5b605a25ad8a418bb3cdadd026658e20~tplv-resize:640:0.png?psm=motor.rank.data,576,25.77-32.97万,上汽通用凯迪拉克,中大型SUV,纯电动,未知,3年不限公里,5358
比亚迪,唐L DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/945b04cd564f400c84b98e10829125a5~tplv-resize:640:0.png?psm=motor.rank.data,566,21.28-26.88万,比亚迪,中大型SUV,插电式混合动力,未知,6年或15万公里,25078
哈弗,哈弗H5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4611e0de6c144447bec6e8afe4603a64~tplv-resize:640:0.png?psm=motor.rank.data,566,12.78-15.78万,长城汽车,大型SUV,汽油,未知,3年或10万公里,6321
哈弗,哈弗H9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/39d4f753881f4cb3bcd764d95f3a599a~tplv-resize:640:0.png?psm=motor.rank.data,565,17.49-23.29万,长城汽车,中大型SUV,汽油,未知,5年或15万公里,653
起亚,起亚K3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/81a74eb8a0cb46ec824cc09dab00eba3~tplv-resize:640:0.png?psm=motor.rank.data,563,6.39-9.49万,起亚,紧凑型车,汽油,未知,3年或10万公里,1116
红旗,红旗天工05,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b13d78fbe4f9477795996e2021c38aa8~tplv-resize:640:0.png?psm=motor.rank.data,558,12.98-20.78万,一汽红旗,中型车,纯电动,未知,4年或10万公里,10154
智界,智界S7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/18497615456c401d95e7d5e79c184e55~tplv-resize:640:0.png?psm=motor.rank.data,553,22.98-29.98万,奇瑞汽车,中大型车,纯电动,未知,4年或10万公里,9225
大众,ID.4 CROZZ,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/607efd041a344814981894ede3f25e83~tplv-resize:640:0.png?psm=motor.rank.data,542,13.99-23.36万,一汽-大众,紧凑型SUV,纯电动,未知,3年或10万公里,4586
深蓝汽车,深蓝G318,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e07d2a6bbe1243e1979bc2d6893964d3~tplv-resize:640:0.png?psm=motor.rank.data,538,17.99-22.49万,深蓝汽车,中大型SUV,增程式,未知,3年或12万公里,9211
广汽传祺,传祺GS4,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3a5e2422597647f882593d68647ec164~tplv-resize:640:0.png?psm=motor.rank.data,534,9.28-10.28万,广汽传祺,紧凑型SUV,汽油,未知,3年或10万公里,616
蓝电,蓝电E5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a85640b7405f4d3889bc55d63edbd0c8~tplv-resize:640:0.png?psm=motor.rank.data,532,9.98-15.19万,赛力斯蓝电汽车,中型SUV,插电式混合动力,未知,6年或15万公里,6204
星途,星途凌云,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da475d4225a740e682707b93dc959304~tplv-resize:640:0.png?psm=motor.rank.data,514,11.79-16.77万,星途,中型SUV,汽油,未知,3年或10万公里,4792
长安,逸达,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/eac9a5b665864f3b8c6b0b1d72e3f2bc~tplv-resize:640:0.png?psm=motor.rank.data,513,8.39-10.79万,长安汽车,紧凑型车,汽油,未知,3年或10万公里,6209
极氪,ZEEKR X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/87bf9e60731445798436e52d5c9c042d~tplv-resize:640:0.png?psm=motor.rank.data,510,14.9-19.9万,极氪,紧凑型SUV,纯电动,未知,4年或10万公里,6253
红旗,红旗H9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/2fab95bdc40a42daa3519f17382af761~tplv-resize:640:0.png?psm=motor.rank.data,507,24.78-45.78万,一汽红旗,中大型车,48V轻混系统,未知,4年或10万公里,4355
深蓝汽车,深蓝S09,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3ce8f40eea7644cdb35eb3fb3f1d6780~tplv-resize:640:0.png?psm=motor.rank.data,506,22.99-29.99万,深蓝汽车,大型SUV,增程式,未知,5年或10万公里,25136
腾势,腾势N9 DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3dafcad8556245d38b51c81cb17f9927~tplv-resize:640:0.png?psm=motor.rank.data,506,38.98-44.98万,腾势汽车,大型SUV,插电式混合动力,未知,6年或15万公里,24726
荣威,荣威D7 DMH,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8f5ff099d811440e9765d3840d675d6c~tplv-resize:640:0.png?psm=motor.rank.data,505,7.98-9.98万,上汽集团,中型车,插电式混合动力,未知,6年或15万公里,9173
江铃集团新能源,易至EV2,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1b555b0a37b24a7a9a96665ce130381c~tplv-resize:640:0.png?psm=motor.rank.data,480,3.99-5.19万,江铃集团新能源,微型车,纯电动,未知,3年或6万公里,5898
标致,标致408,https://p3-dcd.byteimg.com/motor-mis-img/e734863947662cd987a9be96b479f828~tplv-resize:640:0.png?psm=motor.rank.data,478,8.07-8.97万,东风标致,紧凑型车,汽油,未知,5年或15万公里,336
宝骏,宝骏云海EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5105508937d0401eb836916a4e4fb275~tplv-resize:640:0.png?psm=motor.rank.data,464,9.73-16.58万,上汽通用五菱,紧凑型SUV,纯电动,未知,6年或15万公里,10207
别克,别克E5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e019aca29b5b47a28b0719e0aea03062~tplv-resize:640:0.png?psm=motor.rank.data,463,14.99-17.79万,上汽通用别克,中大型SUV,纯电动,未知,3年或10万公里,6271
吉利银河,银河L6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0db9740a08984497abb3c19cf5d22e44~tplv-resize:640:0.png?psm=motor.rank.data,455,7.78-10.28万,吉利银河,紧凑型车,插电式混合动力,未知,4年或10万公里,8859
长安,长安UNI-K,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/458c4ef6b652476e8519de66e0912a74~tplv-resize:640:0.png?psm=motor.rank.data,446,12.99-15.99万,长安汽车,中型SUV,汽油,未知,3年或10万公里,4783
奔驰,奔驰A级,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f3aa2146a74d47e3ab4844b147234e37~tplv-resize:640:0.png?psm=motor.rank.data,446,12.59-15.47万,北京奔驰,紧凑型车,汽油,未知,3年不限公里,2913
吉利银河,银河M7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/fff1757f3c09454cbcb3339aa615db77~tplv-resize:640:0.png?psm=motor.rank.data,439,0-0万,吉利银河,紧凑型SUV,插电式混合动力,未知,未知,25871
零跑汽车,零跑T03,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/464986d3ad5845e9aac85a6960479de0~tplv-resize:640:0.png?psm=motor.rank.data,438,5.99-6.99万,零跑汽车,微型车,纯电动,未知,3年或12万公里,4272
比亚迪,海豹07DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/01a9f2d58209478facf22eb94e45bd8f~tplv-resize:640:0.png?psm=motor.rank.data,432,10.48-18.68万,比亚迪,中型车,插电式混合动力,未知,6年或15万公里,20021
smart,smart精灵#5 EHD超级电混,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/95f85a1a04d44f8cb59288d29b531861~tplv-resize:640:0.png?psm=motor.rank.data,421,18.99-23.99万,smart,中型SUV,插电式混合动力,未知,4年或15万公里,25604
马自达,马自达CX-50行也,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c72505bf55764e22bd2930275a9c56f9~tplv-resize:640:0.png?psm=motor.rank.data,421,13.98-23.98万,长安马自达,紧凑型SUV,汽油,未知,3年或10万公里,6313
大众,途安L,https://p9-dcd.byteimg.com/motor-mis-img/20f107b28a94a16705865e9b91e79819~tplv-resize:640:0.png?psm=motor.rank.data,418,13.88-16.78万,上汽大众,紧凑型MPV,汽油,未知,3年或10万公里,407
江铃集团新能源,羿,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0ac527702eb54802bd818a25aa6a403b~tplv-resize:640:0.png?psm=motor.rank.data,415,11.88-19.98万,江铃集团新能源,紧凑型车,纯电动,未知,3年或6万公里,4858
智己汽车,智己LS8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5c0a1299823b4ab181ff7b118967328a~tplv-resize:640:0.png?psm=motor.rank.data,413,0-0万,智己汽车,中大型SUV,增程式,未知,5年或15万公里,25877
大众,揽境,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/eeac6dcca5d34e10aff8e0e2d7f973de~tplv-resize:640:0.png?psm=motor.rank.data,412,24.69-29.99万,一汽-大众,中大型SUV,汽油,未知,3年或10万公里,3437
五菱汽车,星光560 EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2852096486ae465b8a3f901f9b75f9ee~tplv-resize:640:0.png?psm=motor.rank.data,401,9.58-9.58万,上汽通用五菱,紧凑型SUV,纯电动,未知,6年或15万公里,25608
阿维塔,阿维塔 11,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/417b54c9b14c4aa1af1ece114bf1f95b~tplv-resize:640:0.png?psm=motor.rank.data,397,27.99-41.99万,阿维塔科技,中大型SUV,增程式,未知,5年或12万公里,5308
星途,星途ET5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ff1b13dff06c4a1ca1cde6107a4c2ab1~tplv-resize:640:0.png?psm=motor.rank.data,394,13.49-15.49万,星途,中型SUV,增程式,未知,4年或12万公里,25601
腾势,腾势D9 EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/6def5aa987874ef49853429bad00c370~tplv-resize:640:0.png?psm=motor.rank.data,394,31.98-46.98万,腾势汽车,中大型MPV,纯电动,未知,6年或15万公里,5842
坦克,坦克500,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/03cbc63ee9224060b21769b76b320385~tplv-resize:640:0.png?psm=motor.rank.data,394,35.5-36.3万,长城汽车,中大型SUV,48V轻混系统,未知,5年或15万公里,5238
本田,东风本田S7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/76cd3f53227348deaf2d3efb618a17df~tplv-resize:640:0.png?psm=motor.rank.data,388,14.99-19.99万,东风本田,中型SUV,纯电动,未知,3年或10万公里,10128
比亚迪,唐L EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b97bce95dee04616b55f545b85723aa1~tplv-resize:640:0.png?psm=motor.rank.data,379,22.28-27.28万,比亚迪,中大型SUV,纯电动,未知,6年或15万公里,25185
小鹏汽车,小鹏G9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/bb5d5491c1bd40e0968d419316960c25~tplv-resize:640:0.png?psm=motor.rank.data,379,24.88-27.88万,小鹏汽车,中大型SUV,纯电动,未知,5年或12万公里,5461
本田,艾力绅,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/083a0e72ea95402a97157696cd847c91~tplv-resize:640:0.png?psm=motor.rank.data,379,21.98-27.38万,东风本田,中型MPV,油电混合,未知,3年或10万公里,282
宝马,宝马i5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/11076f99f1a44da590f50844645138d7~tplv-resize:640:0.png?psm=motor.rank.data,366,29-42.83万,华晨宝马,中大型车,纯电动,未知,3年或10万公里,9224
奔驰,奔驰CLA EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cee78baa4d86432387a5a0bcee6926ef~tplv-resize:640:0.png?psm=motor.rank.data,358,24.9-29.99万,北京奔驰,紧凑型车,纯电动,未知,3年不限公里,25389
比亚迪,汉L DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7e60b72580ff4963b7c7788dce573e72~tplv-resize:640:0.png?psm=motor.rank.data,356,19.28-24.28万,比亚迪,中大型车,插电式混合动力,未知,6年或15万公里,25147
奥迪,奥迪A7L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dfe5bc8192d64010adf766872e11f634~tplv-resize:640:0.png?psm=motor.rank.data,350,31.7-55.42万,上汽奥迪,中大型车,汽油,未知,3年或10万公里,4302
本田,冠道,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d580cb5e4cf645eb82fa59ca24034ace~tplv-resize:640:0.png?psm=motor.rank.data,349,16.98-22.28万,广汽本田,中型SUV,汽油,未知,3年或10万公里,292
奔驰,威霆,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c3f22ffe8d57498493e3336dc3333fd2~tplv-resize:640:0.png?psm=motor.rank.data,349,15.48-23.78万,福建奔驰,中大型MPV,48V轻混系统,未知,3年或6万公里,244
别克,威朗,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bccfb791bf1e44de828e1963ca64bc74~tplv-resize:640:0.png?psm=motor.rank.data,348,6.59-9.59万,上汽通用别克,紧凑型车,汽油,未知,3年或10万公里,345
本田,型格,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/311d3b944f0944f7afca54d615f5ddf1~tplv-resize:640:0.png?psm=motor.rank.data,345,8.89-11.99万,广汽本田,紧凑型车,油电混合,未知,3年或10万公里,5340
吉利银河,银河E8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/23f867eb96df470db106b433fa3d8c04~tplv-resize:640:0.png?psm=motor.rank.data,335,13.78-20.08万,吉利银河,中大型车,纯电动,未知,6年或15万公里,8858
林肯,冒险家,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ca080a5ebc71424c9cfa4054f7c00023~tplv-resize:640:0.png?psm=motor.rank.data,314,17.99-30.08万,长安林肯,紧凑型SUV,汽油,未知,5年或14万公里,3981
奔腾,奔腾B70,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3ec19a140c534277bfacccbd38d114f1~tplv-resize:640:0.png?psm=motor.rank.data,314,9.88-13.79万,一汽奔腾,中型车,汽油,未知,3年或10万公里,267
奥迪,奥迪Q2L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/64a11189be294527bd89ac26a9aba2c3~tplv-resize:640:0.png?psm=motor.rank.data,311,12.37-15.12万,一汽奥迪,小型SUV,汽油,未知,3年或10万公里,2963
奔驰,奔驰V级,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cf19e3c962774001b651146becadbd34~tplv-resize:640:0.png?psm=motor.rank.data,307,32.78-50.08万,福建奔驰,中大型MPV,48V轻混系统,未知,3年或6万公里,245
凯翼,炫界,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/707e10337c2c41e89187efb0c2931b31~tplv-resize:640:0.png?psm=motor.rank.data,305,6.39-9.49万,凯翼汽车,小型SUV,汽油,未知,3年或10万公里,4311
方程豹,豹8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/061354d7f68f4fca9d7185b9ad90e5ff~tplv-resize:640:0.png?psm=motor.rank.data,302,37.98-42.38万,方程豹,中大型SUV,插电式混合动力,未知,6年或15万公里,9246
荣威,荣威D7 EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/279198c170654088bb304d89cfc3d72f~tplv-resize:640:0.png?psm=motor.rank.data,300,12.98-18.08万,上汽集团,中型车,纯电动,未知,6年或15万公里,9125
福特,福特烈马,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/932c9224fa6c4c1a990ca6a3cbcb70ee~tplv-resize:640:0.png?psm=motor.rank.data,296,29.98-49.88万,江铃福特,中型SUV,汽油,未知,3年或10万公里,9350
启辰,启辰大V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/70ada3c249cf4fd69983d811b1e04a39~tplv-resize:640:0.png?psm=motor.rank.data,291,9.98-12.88万,东风日产,紧凑型SUV,汽油,未知,3年或10万公里,5153
比亚迪,比亚迪e3,https://p3-dcd.byteimg.com/motor-mis-img/993f74dfdbd9feb7e14875c014b44163~tplv-resize:640:0.png?psm=motor.rank.data,286,15.48-15.48万,比亚迪,紧凑型车,纯电动,未知,3年或10万公里,4076
日产,日产NX8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4d1af2abe6264765a3bbbbecbbf0b10d~tplv-resize:640:0.png?psm=motor.rank.data,282,14.99-19.99万,东风日产,中大型SUV,增程式,未知,6年或15万公里,25874
奇瑞QQ,多米,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/beadcc6ab8364858bda6a7a61e518108~tplv-resize:640:0.png?psm=motor.rank.data,278,5.69-6.69万,奇瑞新能源,小型车,纯电动,未知,3年或12万公里,25316
比亚迪,宋PLUS EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c0a2bdef6aa5493fb718ab5690d33e9f~tplv-resize:640:0.png?psm=motor.rank.data,278,13.48-18.08万,比亚迪,紧凑型SUV,纯电动,未知,6年或15万公里,4540
大通,大通G50,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3a2183c860de4a0f9212241567872bb6~tplv-resize:640:0.png?psm=motor.rank.data,275,6.98-9.98万,大通,紧凑型MPV,汽油,未知,3年或6万公里,2984
捷豹,捷豹XFL,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ff4471d5fe15485abe12491dc23c2c78~tplv-resize:640:0.png?psm=motor.rank.data,275,43.99-48.99万,奇瑞捷豹路虎,中大型车,汽油,未知,3年或10万公里,798
SWM斯威汽车,斯威大虎,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/990041f28bdc42a5984041d8bcaf1782~tplv-resize:640:0.png?psm=motor.rank.data,273,5.69-5.99万,SWM斯威汽车,中型SUV,汽油,未知,3年或6万公里,5565
长安,长安UNI-T,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/89c273a4e48e40c383a643465710a393~tplv-resize:640:0.png?psm=motor.rank.data,267,9.99-12.99万,长安汽车,紧凑型SUV,汽油,未知,3年或10万公里,4353
福特,锐际,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a4a6a272b85547fd91a14d5e4ccc0d37~tplv-resize:640:0.png?psm=motor.rank.data,265,11.98-16.98万,长安福特,紧凑型SUV,汽油,未知,3年或10万公里,3334
东风风行,星海V9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d061bae540394dbd820b2c7b2c49da26~tplv-resize:640:0.png?psm=motor.rank.data,260,17.99-27.99万,东风风行,中大型MPV,插电式混合动力,未知,8年或16万公里,9374
领克,领克01,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/13d83bd5a7ba44699106287813ad2afa~tplv-resize:640:0.png?psm=motor.rank.data,258,11.98-15.08万,领克,紧凑型SUV,汽油,未知,4年或10万公里,1622
坦克,坦克700 Hi4-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/525b2e850f294a4c8290558edc953322~tplv-resize:640:0.png?psm=motor.rank.data,257,42.8-70万,长城汽车,中大型SUV,插电式混合动力,未知,5年或15万公里,9636
江铃集团新能源,易至EV3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/05599a2e253c4346a691f5eba86ec89b~tplv-resize:640:0.png?psm=motor.rank.data,244,6.28-6.68万,江铃集团新能源,微型车,纯电动,未知,3年或6万公里,3028
标致,标致5008,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1f931bd350aa4763af406408b1b2c70f~tplv-resize:640:0.png?psm=motor.rank.data,244,14.97-23.37万,东风标致,中型SUV,汽油,未知,5年或15万公里,341
五菱汽车,五菱星光EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f6a280c8e57e47b9b0be62d706190714~tplv-resize:640:0.png?psm=motor.rank.data,243,9.98-11.58万,上汽通用五菱,中型车,纯电动,未知,6年或15万公里,9234
吉利银河,银河V900,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c81987d51573492fbde3c3d00565c04b~tplv-resize:640:0.png?psm=motor.rank.data,242,26.98-32.98万,吉利银河,中大型MPV,增程式,未知,6年或15万公里,25711
